,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed,Created,Importance,Description
3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,3875,215011,File System,btrfs,fs_btrfs,NEW, ---,Missing function to read stats on unmounted btrfs partition,2021-11-14 05:39:25,2021-11-14 05:39:00,P1 normal,
3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,3876,215289,File System,btrfs,fs_btrfs,NEW, ---,general protection fault at fs/btrfs/struct-funcs.c:btrfs_get_32() when mount a corrupted image,2022-02-18 15:30:38,2021-12-10 03:44:00,P1 normal,
3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,215319,File System,btrfs,fs_btrfs,NEW, ---,BUG at fs/btrfs/extent-tree.c:3060 __btrfs_free_extent.isra.0+0x1243/0x1ea0 [btrfs],2022-01-20 14:24:26,2021-12-13 06:55:00,P1 normal,
3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,3878,215321,File System,btrfs,fs_btrfs,NEW, ---,BUG at fs/btrfs/extent-tree.c:3201 __btrfs_free_extent.isra.0+0xe49/0x1ea0 [btrfs],2022-01-20 14:24:39,2021-12-13 06:59:00,P1 normal,
3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,3879,215452,File System,btrfs,fs_btrfs,NEW, ---,BUG at fs/btrfs/extent-tree.c:2150 btrfs_run_delayed_refs+0x635/0x720 [btrfs],2022-01-20 14:24:58,2022-01-05 05:56:00,P1 normal,
3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,3880,215541,File System,btrfs,fs_btrfs,NEW, ---,Mounting 1 TB partition takes over 5 seconds (`btrfs_read_block_groups()`),2022-01-28 09:51:36,2022-01-28 09:51:00,P1 normal,
3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,3881,215544,File System,btrfs,fs_btrfs,NEW, ---,"""btrfs resize"" on a btrfs-raid1 resizes only one partition",2022-02-01 18:23:53,2022-01-29 20:37:00,P1 normal,
3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,3882,215602,File System,btrfs,fs_btrfs,NEW, ---,BTRFS fails to resize filesystem image created by systemd-homed,2022-02-13 05:26:49,2022-02-13 05:26:00,P1 normal,
3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,215619,File System,btrfs,fs_btrfs,NEW, ---,NULL pointer dereference at fs/btrfs/ctree.c:btrfs_search_slot() when mount and operate on a corrupted image,2022-02-18 06:24:10,2022-02-18 06:23:00,P1 normal,
3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,3884,215716,File System,btrfs,fs_btrfs,NEW, ---,general protection fault at fs/btrfs/treelog.c: btrfs_check_ref_name_override() when mount and operate on a corrupted image,2022-03-29 18:39:46,2022-03-21 15:40:00,P1 normal,
3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,3885,215717,File System,btrfs,fs_btrfs,NEW, ---,kernel BUG() at fs/inode.c:611 triggered when mount and operate a corrupted image,2022-03-29 18:32:16,2022-03-21 16:03:00,P1 normal,
3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,3886,215718,File System,btrfs,fs_btrfs,NEW, ---,general protection fault at fs/btrfs/print-tree.c: btrfs_print_leaf() when mount and umount a corrupted btrfs image,2022-03-29 18:53:30,2022-03-21 16:34:00,P1 normal,
3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,3887,215722,File System,btrfs,fs_btrfs,NEW, ---,general protection fault at fs/btrfs/tree-checker.c: check_dir_item() when mount a corrupted image,2022-03-22 03:52:46,2022-03-22 03:52:00,P1 normal,
3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,3888,60557,File System,CIFS,fs_cifs,NEW, ---,unable to handle kernel paging request at ffffffffffffffd8,2017-03-06 20:15:38,2013-07-15 18:54:00,P1 normal,
3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,3889,62221,File System,CIFS,fs_cifs,NEW, ---,Fanotify blocks any write operation to CIFS mounted volumes for about 10-15 secs,2019-06-24 03:02:13,2013-09-27 13:46:00,P1 blocking,
3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,3890,88241,File System,CIFS,fs_cifs,NEW, ---,Process hangs while writing to a cifs share over wan,2021-01-28 22:52:22,2014-11-14 20:09:00,P1 high,
3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,3891,90031,File System,CIFS,fs_cifs,NEW, ---,"can not cd DIRECTORY, can not cat SymbolicLink, when client refer file directly.",2014-12-19 04:28:40,2014-12-18 09:03:00,P1 normal,
3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,101121,File System,CIFS,fs_cifs,NEW, ---,CIFS mount prevented suspend to mem,2020-05-28 09:49:11,2015-07-07 07:24:00,P1 normal,
3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,113281,File System,CIFS,fs_cifs,NEW, ---,Uninterruptible hangs when accessing unreachable CIFS mounts,2017-06-08 06:55:08,2016-02-27 02:52:00,P1 low,
3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,3894,194531,File System,CIFS,fs_cifs,NEW, ---,CIFS mounts begin thrashing port 445 if samba server is using deadtime option.,2017-04-24 16:42:43,2017-02-09 21:07:00,P1 normal,
3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,196017,File System,CIFS,fs_cifs,NEW, ---,CIFS/Samba mount hangs for several minutes despite Windows server being reachable,2017-08-29 18:34:58,2017-06-08 07:02:00,P1 normal,
3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,3896,198349,File System,CIFS,fs_cifs,NEW, ---,Copy multiple files from cifs-mout hangs,2019-09-02 15:57:31,2018-01-04 10:31:00,P1 high,
3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,3897,198831,File System,CIFS,fs_cifs,NEW, ---,data corruption on cifs(cache=strict) when one client is writing and another is reading,2018-02-19 19:54:54,2018-02-19 19:53:00,P1 high,
3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,199063,File System,CIFS,fs_cifs,NEW, ---,"Multiple CIFS mounts produce significant I/O anomalies under kernel versions 4.13, 4.14 and 4.15",2018-03-08 23:13:28,2018-03-08 23:12:00,P1 high,
3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,3899,199535,File System,CIFS,fs_cifs,NEW, ---,CIFS:  CIFS: cf_nlink doesn't change for directories on CIFS mounts when create sub directory,2018-04-27 06:39:07,2018-04-27 06:39:00,P1 normal,
3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,199957,File System,CIFS,fs_cifs,NEW, ---,CIFS open stuck in invalidate_inode_pages2_range,2018-06-21 21:20:18,2018-06-06 22:30:00,P1 high,
3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,200273,File System,CIFS,fs_cifs,NEW, ---,F_OFD_GETLK implemented wrong with CIFS protocol versions higher than 1.0 (breaks use of disk image on CIFS share with qemu 2.10+),2018-06-25 17:18:00,2018-06-25 17:13:00,P1 normal,
3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,3902,201365,File System,CIFS,fs_cifs,NEW, ---,"Kernel panic from CIFS when mounted with vers higher than 1.0, seems to be related to another bug. Trace from dmesg available",2018-10-10 09:08:42,2018-10-09 21:36:00,P1 high,
3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,201531,File System,CIFS,fs_cifs,NEW, ---,Kernel crash while writing files to SMB share,2018-10-26 21:29:29,2018-10-26 21:29:00,P1 high,
3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,3904,201541,File System,CIFS,fs_cifs,NEW, ---,chmod/chown requests behavior under SMB,2018-10-29 15:45:21,2018-10-27 19:28:00,P1 normal,
3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,201869,File System,CIFS,fs_cifs,NEW, ---,CIFS:  block on llistxattr for SMB1,2018-12-05 02:33:09,2018-12-04 03:36:00,P1 high,
3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,3906,201871,File System,CIFS,fs_cifs,NEW, ---,CIFS: can't dd direct-io file in ppc64|ppc64le machine,2018-12-06 10:11:37,2018-12-04 09:33:00,P1 normal,
3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,201979,File System,CIFS,fs_cifs,NEW, ---,CIFS: block on creat() when mount with sfu for SMB2.0+,2018-12-13 05:17:56,2018-12-13 03:43:00,P1 normal,
3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,202069,File System,CIFS,fs_cifs,NEW, ---,BUG: KASAN: use-after-free in smb2_reconnect_server+0x771/0x8e0 [cifs],2018-12-26 05:57:31,2018-12-26 05:57:00,P1 normal,
3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,3909,202071,File System,CIFS,fs_cifs,NEW, ---,BUG: KASAN: use-after-free in cifs_uncached_writev_complete+0x118c/0x16c0 [cifs],2018-12-26 07:28:16,2018-12-26 07:28:00,P1 normal,
3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,3910,202087,File System,CIFS,fs_cifs,NEW, ---,"CIFS: fcntl(fd, F_SETLEASE, F_WRLCK) return ""Resource temporarily unavailable""",2018-12-29 02:25:19,2018-12-29 02:25:00,P1 normal,
3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,202787,File System,CIFS,fs_cifs,NEW, ---,fsx find stale/bad data on CIFS,2019-03-06 12:08:02,2019-03-06 12:08:00,P1 normal,
3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,3912,202903,File System,CIFS,fs_cifs,NEW, ---,CIFS Mounts mounts hang for a few minutes (Send error in Close ... Server has not responded in 120 seconds ...),2019-10-28 16:02:26,2019-03-13 12:34:00,P1 high,
3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,3913,203093,File System,CIFS,fs_cifs,NEW, ---,"setfattr failed if has ""\n"" in extended attributes key",2019-06-20 01:54:04,2019-03-29 03:21:00,P1 normal,
3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,3914,203097,File System,CIFS,fs_cifs,NEW, ---,setuid|setgid successfully but process still can change  the access permissions of file for SMB1.0,2019-03-29 12:51:14,2019-03-29 12:51:00,P1 normal,
3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,203595,File System,CIFS,fs_cifs,NEW, ---,CIFS stuck at call_rwsem_down_write_failed,2019-08-27 12:48:56,2019-05-13 16:23:00,P1 high,
3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,203701,File System,CIFS,fs_cifs,NEW, ---,Defunct process observed and kernel CIFS appears to be stuck,2021-02-10 21:59:25,2019-05-24 16:25:00,P1 high,
3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,204041,File System,CIFS,fs_cifs,NEW, ---,[CIFS] BUG: unable to handle kernel NULL pointer; RIP: 0010:smb2_set_next_command+0x34/0x170 [cifs],2019-07-01 02:12:37,2019-07-01 02:11:00,P1 high,
3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,3918,204069,File System,CIFS,fs_cifs,NEW, ---,"Race in cifs_get_smb_ses() leads to failing mounts, when simultaneously mounting multiple shares from the same server",2019-07-05 09:22:51,2019-07-05 09:22:00,P1 normal,
3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,3919,204595,File System,CIFS,fs_cifs,NEW, ---,CIFS: flistxattr() blocks while waiting for response,2019-08-16 08:13:02,2019-08-16 07:52:00,P1 normal,
3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,3920,206739,File System,CIFS,fs_cifs,NEW, ---,[CIFS RDMA]: dd or cp return Invalid argument when file size >= 1M,2020-03-03 03:39:57,2020-03-03 02:04:00,P1 normal,
3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,207003,File System,CIFS,fs_cifs,NEW, ---,SMB signature verification returned error = -13,2020-03-27 20:21:00,2020-03-27 17:25:00,P1 normal,
3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,3922,207451,File System,CIFS,fs_cifs,NEW, ---,compatibility with musl-libc - missing includes of linux/limits.h and endian.h in set/get-cifsacl.c,2020-04-27 03:45:34,2020-04-27 03:45:00,P1 normal,
3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,207675,File System,CIFS,fs_cifs,NEW, ---,mount.cifs always fails with NT_STATUS_INVALID_WORKSTATION using ntlmssp when userWorkstation attribute is set,2020-12-21 13:10:29,2020-05-10 15:58:00,P1 normal,
3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,207799,File System,CIFS,fs_cifs,NEW, ---,Gatau wkwk,2020-05-20 21:59:43,2020-05-20 21:59:00,P1 normal,
3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,208781,File System,CIFS,fs_cifs,NEW, ---,CIFS: SEEK_DATA doesn't return the next containing data location in the file,2020-08-03 05:49:47,2020-08-03 05:49:00,P1 normal,
3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,209033,File System,CIFS,fs_cifs,NEW, ---,"CIFS: BUG: kernel NULL pointer dereference, address: 0000000000000790",2020-09-03 14:23:36,2020-08-25 04:09:00,P1 normal,
3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,209189,File System,CIFS,fs_cifs,NEW, ---,"Kernel panic and ""no target servers for DFS failover"" after network lost",2020-09-09 09:57:55,2020-09-07 08:37:00,P1 high,
3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,3928,209191,File System,CIFS,fs_cifs,NEW, ---,"DFS, different SMB versions",2020-09-07 08:43:20,2020-09-07 08:43:00,P1 enhancement,
3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,209669,File System,CIFS,fs_cifs,NEW, ---,oops in smb3_receive_transform,2020-10-16 13:33:19,2020-10-14 07:52:00,P1 normal,
3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,3930,210943,File System,CIFS,fs_cifs,NEW, ---,setfattr doesn't create extended attributes if the value is unspecified,2020-12-29 01:27:21,2020-12-29 01:27:00,P1 normal,
3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,3931,210945,File System,CIFS,fs_cifs,NEW, ---,The file size is 0 for high-offset write,2020-12-29 01:32:44,2020-12-29 01:31:00,P1 normal,
3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,3932,210963,File System,CIFS,fs_cifs,NEW, ---,SEEK_DATA return Input/output error if the file has two holes,2020-12-30 02:57:59,2020-12-30 02:57:00,P1 normal,
3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,3933,210965,File System,CIFS,fs_cifs,NEW, ---,ctime doesn't update if file is linked,2020-12-30 04:08:09,2020-12-30 04:08:00,P1 normal,
3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,3934,210967,File System,CIFS,fs_cifs,NEW, ---,should be unwritten not a hole after xfs_io fzero,2020-12-30 04:17:06,2020-12-30 04:17:00,P1 normal,
3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,211345,File System,CIFS,fs_cifs,NEW, ---,CIFS: can't mount dfs share,2021-01-26 05:51:20,2021-01-26 05:29:00,P1 blocking,
3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,211939,File System,CIFS,fs_cifs,NEW, ---,Comma in credential files is parse as a seperator,2021-02-26 15:43:37,2021-02-26 08:08:00,P1 normal,
3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,212145,File System,CIFS,fs_cifs,NEW, ---,Host kerberos credential are used in container,2021-03-09 03:02:53,2021-03-09 02:50:00,P1 normal,
3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,213739,File System,CIFS,fs_cifs,NEW, ---,backupuid doesn't work after switch to new mount api,2021-07-15 08:14:31,2021-07-15 08:12:00,P1 normal,
3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,3939,213927,File System,CIFS,fs_cifs,NEW, ---,CIFS: can't create file or directory when mount with modefromsid,2021-08-04 14:48:30,2021-07-30 07:45:00,P1 high,
3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,3940,214119,File System,CIFS,fs_cifs,NEW, ---,CIFS: cancelling mount at the wrong time leads to kernel panic,2021-08-20 09:53:37,2021-08-20 09:53:00,P1 high,
3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,3941,214717,File System,CIFS,fs_cifs,NEW, ---,The name of extended attributes  is changed to upper case   ------xfstests generic/037,2021-10-14 05:59:09,2021-10-14 05:59:00,P1 normal,
3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,215375,File System,CIFS,fs_cifs,NEW, ---,Unable to mount cifs 1.0 shares,2022-01-10 12:16:14,2021-12-20 12:03:00,P1 normal,
3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,215440,File System,CIFS,fs_cifs,NEW, ---,CIFS: DFS namespaces with non-ASCII symbols cannot be mounted,2022-01-12 17:17:22,2021-12-29 20:38:00,P1 normal,
3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,3944,215608,File System,CIFS,fs_cifs,NEW, ---,"Mounting cifs with ""nomultichannel"" should suppress warning",2022-02-16 23:22:03,2022-02-15 09:05:00,P1 enhancement,
3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,215650,File System,CIFS,fs_cifs,NEW, ---,"message ""kernel: CIFS VFS: bogus file nlink value 0"" is not very helpful",2022-03-02 08:23:53,2022-03-02 07:12:00,P1 enhancement,
3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,215782,File System,CIFS,fs_cifs,NEW, ---,CIFS umount fails since 14302ee33 with some servers (exit code 32),2022-03-31 16:47:35,2022-03-31 16:47:00,P1 normal,
