,Unnamed: 0,Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed
15263,15263,200233,File System,1,fs_other,NEW, ---,null pointer dereference in set_rgrp_preferences() when mounting a corrupted gfs2 image,2018-06-24 04:42:24
15264,15264,200237,File System,1,fs_other,NEW, ---,bug() triggered in gfs2_iomap_get() when mounting a corrupted gfs2 image,2018-06-24 05:41:37
15265,15265,200245,File System,1,fs_other,NEW, ---,kernel panic in fillup_metapath() when calling stat() on the file in a corrupted gfs2 file system,2018-06-24 23:10:09
15266,15266,200247,File System,1,fs_other,NEW, ---,invalid function pointer invoked when calling mmap() on a file in the corrupted gfs2 file system,2018-06-24 23:09:31
15267,15267,200249,File System,1,fs_other,NEW, ---,null pointer dereference in gfs2_evict_inode() when mounting a corrupted gfs2 image,2018-06-24 23:15:28
15268,15268,200251,File System,1,fs_other,NEW, ---,bug() triggered in gfs2_write_calc_reserv() when mounting and un-mounting a corrupted gfs2 image,2018-06-24 23:21:42
15269,15269,200257,File System,1,fs_other,NEW, ---,kernel panic when invoking setxattr on a file in the corrupted gfs2 image,2018-06-25 01:24:14
15270,15270,200259,File System,1,fs_other,NEW, ---,invalid function pointer called when writing to a corrupted gfs2 image,2018-06-25 01:28:19
15271,15271,200263,File System,1,fs_other,NEW, ---,invalid function pointer invoked when writing to a file on corrupted gfs2 filesystem,2018-06-25 01:34:23
15272,15272,200265,File System,1,fs_other,NEW, ---,bug() in gfs2_unpin() when writing to a file on a corrupted gfs2 file system,2018-06-25 01:44:25
15273,15273,200453,File System,1,fs_other,NEW, ---,[xfstests generic/208]: bug: kasan: use-after-free in fuse_direct_io+0x939/0xab0 [fuse],2018-07-09 10:52:44
15274,15274,200669,File System,1,fs_other,NEW, ---,statfs64 in compat mode gives eoverflow,2018-07-29 18:32:16
15275,15275,201513,File System,1,fs_other,NEW, ---,mounting overlayfs with unprivileged user breaks upperdir writeability,2019-01-16 00:25:42
15276,15276,201633,File System,1,fs_other,NEW, ---,directory recreate with bad permission on the upper layer,2019-04-17 22:26:59
15277,15277,201893,File System,1,fs_other,NEW, ---,"got wrong ret value and errno, when call pread64(fd, buf, (size_t)-1, offset) using 32bit glibc, under 64bit kernel",2020-06-04 19:45:54
15278,15278,202205,File System,1,fs_other,NEW, ---,/proc/mounts and mountinfo give inaccurate info when mounting within a bind mount,2019-01-09 23:03:17
15279,15279,202497,File System,1,fs_other,NEW, ---,"binfmt_script no longer works with strings over 128 bytes long, breaks nixos",2019-02-18 12:59:22
15280,15280,202733,File System,1,fs_other,NEW, ---,isofs: unable to mount cds mastered with 512-byte logical sectors,2020-03-26 17:48:21
15281,15281,202777,File System,1,fs_other,NEW, ---,flistxattr corruption on overlayfs,2019-03-06 05:08:48
15282,15282,202779,File System,1,fs_other,NEW, ---,lock info is missing in /proc/locks after flock file in overlayfs,2019-03-06 05:15:49
15283,15283,202781,File System,1,fs_other,NEW, ---,mmap data inconsistency,2019-03-06 05:20:00
15284,15284,202783,File System,1,fs_other,NEW, ---,cap_setuid is cleared over file copy up,2019-05-29 06:02:55
15285,15285,203095,File System,1,fs_other,NEW, ---,procfs: ps sometimes produces incomplete output without errors,2019-11-01 16:44:37
15286,15286,203625,File System,1,fs_other,NEW, ---,does o_tmpfile honor umask?,2019-07-03 12:54:56
15287,15287,203675,File System,1,fs_other,NEW, ---,cannot open iso9660 if session left open,2019-05-22 14:57:19
15288,15288,204229,File System,1,fs_other,NEW, ---,ubifs: ubifs_tnc_start_commit: slab-out-of-bounds when lays out new index nodes using in-the-gaps method,2019-08-16 08:06:18
15289,15289,204297,File System,1,fs_other,NEW, ---,"creating cephfs volume in lxd hangs lxc command, kernel bug in logs.",2019-07-25 03:40:24
15290,15290,204335,File System,1,fs_other,NEW, ---,gfs2: bug: kasan: use-after-free in revoke_lo_after_commit+0x96/0xf0,2019-07-27 02:11:38
15291,15291,204337,File System,1,fs_other,NEW, ---,gfs2: kernel bug at fs/gfs2/glock.c:247!,2019-07-27 02:18:01
15292,15292,204339,File System,1,fs_other,NEW, ---,bug: bad rss-counter state,2022-04-21 06:41:24
15293,15293,204341,File System,1,fs_other,NEW, ---,bug: unable to handle kernel null pointer dereference in __netif_schedule,2019-07-27 10:40:18
15294,15294,204349,File System,1,fs_other,NEW, ---,bug: unable to handle kernel null pointer dereference in call_timer_fn,2019-07-29 06:05:03
15295,15295,204355,File System,1,fs_other,NEW, ---,bug: unable to handle kernel paging request in __do_softirq,2019-07-29 08:07:05
15296,15296,204357,File System,1,fs_other,NEW, ---,bug: unable to handle kernel paging request in qlist_free_all,2019-07-29 08:15:58
15297,15297,204421,File System,1,fs_other,NEW, ---,general protection fault in __lookup_mnt,2019-08-03 02:05:36
15298,15298,204423,File System,1,fs_other,NEW, ---,general protection fault in __queue_work,2019-08-03 02:27:50
15299,15299,204425,File System,1,fs_other,NEW, ---,general protection fault in __rb_erase_color,2019-08-03 03:37:53
15300,15300,204429,File System,1,fs_other,NEW, ---,general protection fault in __task_pid_nr_ns,2019-08-03 08:56:08
15301,15301,204431,File System,1,fs_other,NEW, ---,general protection fault in __wake_up_common,2019-08-03 08:59:44
15302,15302,204433,File System,1,fs_other,NEW, ---,general protection fault in __wake_up_common,2019-08-03 09:02:02
15303,15303,204435,File System,1,fs_other,NEW, ---,general protection fault in __task_pid_nr_ns,2019-08-03 09:05:13
15304,15304,204437,File System,1,fs_other,NEW, ---,general protection fault in __rb_erase_color,2019-08-03 09:07:22
15305,15305,204439,File System,1,fs_other,NEW, ---,general protection fault in __queue_work,2019-08-03 09:09:14
15306,15306,204441,File System,1,fs_other,NEW, ---,general protection fault in __lookup_mnt,2019-08-03 09:10:55
15307,15307,204443,File System,1,fs_other,NEW, ---,bug: unable to handle kernel paging request in qlist_free_all,2019-08-04 03:28:06
15308,15308,204451,File System,1,fs_other,NEW, ---,general protection fault in add_wait_queue,2019-08-04 03:53:48
15309,15309,204453,File System,1,fs_other,NEW, ---,general protection fault in ata_pio_sector,2019-08-04 03:56:11
15310,15310,204455,File System,1,fs_other,NEW, ---,general protection fault in load_new_mm_cr3,2019-08-04 03:57:55
15311,15311,204457,File System,1,fs_other,NEW, ---,general protection fault in path_init,2019-08-04 04:00:05
15312,15312,204459,File System,1,fs_other,NEW, ---,general protection fault in path_init,2019-08-04 04:33:18
15313,15313,204461,File System,1,fs_other,NEW, ---,general protection fault in selinux_inode_free_security,2019-08-04 04:37:02
15314,15314,204463,File System,1,fs_other,NEW, ---,general protection fault in selinux_task_kill,2019-08-04 07:15:21
15315,15315,204465,File System,1,fs_other,NEW, ---,general protection fault in set_root,2019-08-04 07:16:24
15316,15316,204467,File System,1,fs_other,NEW, ---,general protection fault in stack_depot_save,2019-08-04 07:17:36
15317,15317,204469,File System,1,fs_other,NEW, ---,general protection fault in tcp_current_mss,2019-08-04 07:21:07
15318,15318,204471,File System,1,fs_other,NEW, ---,general protection fault in unlink_anon_vmas,2019-08-04 07:22:13
15319,15319,204473,File System,1,fs_other,NEW, ---,general protection fault in unmap_page_range,2019-08-04 07:23:17
15320,15320,204481,File System,1,fs_other,NEW, ---,general protection fault in xas_start,2019-08-05 06:30:43
15321,15321,204483,File System,1,fs_other,NEW, ---,kasan: invalid-free in rcu_core,2019-08-05 06:32:31
15322,15322,204485,File System,1,fs_other,NEW, ---,kasan: null-ptr-deref write in __queue_work,2019-08-05 06:36:36
15323,15323,204487,File System,1,fs_other,NEW, ---,kasan: null-ptr-deref write in corrupted,2019-08-05 06:38:11
15324,15324,204489,File System,1,fs_other,NEW, ---,kasan: null-ptr-deref write in unlink_file_vma,2019-08-05 06:39:40
15325,15325,204491,File System,1,fs_other,NEW, ---,kasan: use-after-free write in call_usermodehelper_exec_work,2019-08-05 06:41:04
15326,15326,204531,File System,1,fs_other,NEW, ---,warning in corrupted,2019-08-08 10:29:37
15327,15327,204533,File System,1,fs_other,NEW, ---,warning in rcu_core,2019-08-08 10:30:59
15328,15328,204535,File System,1,fs_other,NEW, ---,warning in rcu_core,2019-08-08 10:31:51
15329,15329,204705,File System,1,fs_other,NEW, ---,race condition between vfs_rename and vfs_link,2022-02-15 17:03:22
15330,15330,204853,File System,1,fs_other,NEW, ---,bug: unable to handle kernel paging request in qlist_free_all,2019-09-15 11:28:30
15331,15331,204855,File System,1,fs_other,NEW, ---,warning in notify_change,2019-09-15 11:34:11
15332,15332,204859,File System,1,fs_other,NEW, ---,general protection fault in d_hash_and_lookup,2019-09-15 11:41:57
15333,15333,204863,File System,1,fs_other,NEW, ---,warning in notify_change,2019-09-15 12:16:27
15334,15334,205351,File System,1,fs_other,NEW, ---,linux handles tmpfs badly,2019-10-29 07:01:09
15335,15335,205553,File System,101,fs_other,NEW, ---,data race on inode->i_state but with different bits,2019-11-18 20:05:09
15336,15336,205581,File System,1,fs_other,NEW, ---,invalid opcode in ntfs_destroy_big_inode,2019-11-19 14:12:01
15337,15337,205639,File System,1,fs_other,NEW, ---,fanotify - problem with new flags introduced in kernel 5.1,2020-09-12 14:08:48
15338,15338,205803,File System,1,fs_other,NEW, ---,kernel tried to execute nx-protected page with fuse ntfs drive.,2019-12-24 10:37:46
15339,15339,205943,File System,1,fs_other,NEW, ---,system freezes on accessing nilfs2 partition,2020-01-22 04:48:01
15340,15340,206153,File System,1,fs_other,NEW, ---,ubifs: deadlock in concurrent bulk-read and writepage,2020-01-25 09:18:24
15341,15341,206283,File System,1,fs_other,NEW, ---,seq_file .next functions should increase position index,2020-06-11 01:00:31
15342,15342,206373,File System,1,fs_other,NEW, ---,"overlayfs can't seek past 2 gb, but can read past 2 gb",2020-02-01 04:52:26
15343,15343,206625,File System,1,fs_other,NEW, ---,ubifs: tnc mismatch data|inode node caused by recovery,2020-02-21 13:54:55
15344,15344,206841,File System,1,fs_other,NEW, ---,binderfs crashes when being exercised with stress-ng,2020-03-13 12:54:00
15345,15345,206981,File System,1,fs_other,NEW, ---,kernel bug with certain core_pattern,2020-03-26 13:47:12
15346,15346,207141,File System,1,fs_other,NEW, ---,unable to use rootfs as a lowerdir with overlayfs.,2020-04-07 05:17:54
15347,15347,207579,File System,1,fs_other,NEW, ---,stack-protector: kernel stack is corrupted in: __do_compat_sys_ustat+0xae/0xc0,2020-05-05 12:22:37
15348,15348,207909,File System,1,fs_other,NEW, ---,potential data race in `cp_old_stat()`,2020-05-27 00:42:20
15349,15349,207963,File System,1,fs_other,NEW, ---,uninitialized variable in ovl_copy_xattr,2020-05-29 04:52:40
15350,15350,208203,File System,1,fs_other,NEW, ---,【ubifs】ubifs: prevent memory oob accessing while dumping node,2020-06-16 06:22:58
15351,15351,208343,File System,1,fs_other,NEW, ---,security: memfd_create() ignores umask,2020-06-27 09:32:29
15352,15352,208405,File System,1,fs_other,NEW, ---,【ubifs】a potential space leak problem while linking tmpfile,2020-07-28 16:21:10
15353,15353,208883,File System,1,fs_other,NEW, ---,cifs: kernel bug at fs/cachefiles/rdwr.c:715!,2021-03-25 14:32:37
15354,15354,209031,File System,1,fs_other,NEW, ---,files in procfs return eof after the first partial read,2020-08-25 00:28:57
15355,15355,209197,File System,1,fs_other,NEW, ---,procfs: set ipv6 options for all interface,2020-09-07 20:33:15
15356,15356,209217,File System,1,fs_other,NEW, ---,gfs2: cpu soft lockup on filesystem write in 4.19 kernel,2020-09-17 19:47:04
15357,15357,209251,File System,1,fs_other,NEW, ---,blocking splice() does not allow to read all the available data from pipe,2020-09-13 07:21:25
15358,15358,209271,File System,1,fs_other,NEW, ---,"after upgrading to kernel 5.8.8 and 5.8.9 ""partprobe"" command fails.",2020-10-14 07:16:42
15359,15359,209335,File System,1,fs_other,NEW, ---,fdisk does not align first gpt partition to mega-byte boundary by default,2020-09-20 18:13:45
15360,15360,210199,File System,1,fs_other,NEW, ---,random access to more disk data than available ram seizes up system,2021-01-28 21:28:03
15361,15361,210753,File System,1,fs_other,NEW, ---,splice from /dev/zero not supported (worked in 5.9),2020-12-29 13:16:50
15362,15362,210865,File System,1,fs_other,NEW, ---,ubifs: read out-of-bounds in ubifs_jnl_write_inode(),2020-12-23 04:17:37
15363,15363,211155,File System,1,fs_other,NEW, ---,page dumped because: fuse: trying to steal weird page,2021-01-21 09:16:01
15364,15364,211171,File System,1,fs_other,NEW, ---,"vboxsf virtualbox shared folder mkdir and open/create file racy/random errors : ""already exists"" or ""text file busy""",2021-02-08 15:47:44
15365,15365,211193,File System,1,fs_other,NEW, ---,overlayfs: consistent deadlock of systemd-tmpfiles inside containers,2021-02-19 04:22:45
15366,15366,211217,File System,1,fs_other,NEW, ---,sendfile to a pipe fails (breaks cgit),2021-01-28 11:46:03
15367,15367,211347,File System,1,fs_other,NEW, ---,"creating file on tmpfs fails, but file appears",2021-01-26 06:26:14
15368,15368,211793,File System,1,fs_other,NEW, ---,on power cut  while mounting ubifs filesystem   and at next reboot it become readonly filesystem,2021-03-02 13:32:14
15369,15369,212295,File System,1,fs_other,NEW, ---,pipe deadlocks since kernel v5.8 after resizing (race condition),2021-03-24 14:29:42
15370,15370,212505,File System,1,fs_other,NEW, ---,cephfs file access issues: file overwritten with null bytes,2021-03-31 13:23:37
15371,15371,213185,File System,1,fs_other,NEW, ---,fs/sysv: missing checks for sb_getblk leading to null pointer dereference,2021-05-23 17:14:13
15372,15372,213197,File System,1,fs_other,NEW, ---,tmpfs compression [feature wish],2021-05-24 15:19:33
15373,15373,213695,File System,1,fs_other,NEW, ---,overlayfs does not reload settings on remount,2021-07-10 05:47:16
15374,15374,213843,File System,1,fs_other,NEW, ---,"if we create a file containg any of the `flags` as `name` then `rm` treats the file as a `flag`. eg: create a file with name as `-rf` . now when we try to remove the files in the present working directory, this file(-rf) work as a `rm flag`.",2021-07-25 08:53:37
15375,15375,214217,File System,1,fs_other,NEW, ---,kafs corrupts data,2021-09-21 06:27:20
15376,15376,214555,File System,1,fs_other,NEW, ---,timestamp incompatibilities in exfat-fs,2021-09-28 09:34:06
15377,15377,214719,File System,1,fs_other,NEW, ---,ntfs3: disk usage of file not updated on overwrite by smaller file,2021-10-26 22:53:09
15378,15378,214733,File System,1,fs_other,NEW, ---,ubifs: deadlock in concurrent rename whiteout and inode writeback,2021-10-16 09:23:19
15379,15379,214765,File System,1,fs_other,NEW, ---,"ubifs: ubifs error (ubi0:0 pid 124): ubifs_assert_failed [ubifs]: ubifs assert failed: c->bi.dd_growth >= 0, in fs/ubifs/budget.c:554",2021-10-20 06:50:06
15380,15380,214785,File System,1,fs_other,NEW, ---,ubifs: read out-of-bounds in ubifs_jnl_write_inode(),2021-10-21 03:29:32
15381,15381,214833,File System,1,fs_other,NEW, ---,ntfs3: junctions are not properly resolved,2021-12-11 16:14:21
15382,15382,214961,File System,1,fs_other,NEW, ---,ubifs: kernel bug at include/linux/page_ref.h:184!,2021-11-11 12:40:18
15383,15383,215301,File System,1,fs_other,NEW, ---,ntfs3: ldconfig(glibc) aborted,2021-12-11 09:00:32
15384,15384,215357,File System,1,fs_other,NEW, ---,"ubifs: ubifs_assert_failed [ubifs]: ubifs assert failed: 0, in fs/ubifs/file.c:1499",2021-12-18 09:39:14
15385,15385,215373,File System,1,fs_other,NEW, ---,"ubifs: ubifs_assert_failed [ubifs]: ubifs assert failed: 0, in fs/ubifs/file.c:1499 (writepage races with truncate)",2021-12-20 08:20:10
15386,15386,215383,File System,1,fs_other,NEW, ---,incorrect export of blocking locks via kernel threads (nfsd/lockd/ksmbd),2022-01-03 16:22:01
15387,15387,215407,File System,1,fs_other,NEW, ---,ubi: high cpu usage by ubi_bgt with fastmap enabled,2022-04-28 08:08:09
15388,15388,215460,File System,1,fs_other,NEW, ---,fs/ntfs3: page_cache_ra_unbounded on rsync from ntfs3 to ext4,2022-03-17 20:41:32
15389,15389,215761,File System,1,fs_other,NEW, ---,"pstore: crypto_comp_decompress failed, ret = -22!",2022-04-11 06:30:58
15390,15390,215795,File System,1,fs_other,NEW, ---,binderfs regression: kernel bug at binder.c:2352,2022-04-12 09:10:02
15391,15391,215849,File System,1,fs_other,NEW, ---,cannot set posix acl on tmpfs while in user namespace,2022-04-19 13:18:12
15392,15392,215864,File System,1,fs_other,NEW, ---,unable to fully read some files with ntfs3,2022-04-24 14:28:08
15393,15393,215902,File System,1,fs_other,NEW, ---,kernel bug at fs/inode.c:611!,2022-04-27 14:40:56
15394,15394,215903,File System,1,fs_other,NEW, ---,"bug: kernel null pointer dereference, address: 0000000000000000",2022-04-27 14:42:33
15395,15395,38182,File System,102,fs_samba-smb,NEW, ---,browsing windows network via samba is broken since 2.6.38,2016-02-16 21:46:56
